record_id,parcel_id_raw,parcel_id_clean,parcel_id_type,flag_category,flag_reason,current_holder,prior_party,location,area,commission_recommendation,source_volume,source_page,flag_source_csv,notes,forest,reserved_use,current_use,allottee_id,allottee_address,legal_gazette_notice,registration_date,title_issue_date,status,needs_manual_review
annex_14_nakuru_likia_forest_excision_6621,171,LIKIA/171,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6622,172,LIKIA/172,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6623,173,LIKIA/173,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Grace Chepkorir Tesot,,Likia,2.02,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,8566196/70,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6624,174,LIKIA/174,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Paul Kipkorir Mitei,,Likia,2.04,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,1777456,42 Chebunyo,,,,,0
annex_14_nakuru_likia_forest_excision_6625,175,LIKIA/175,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Esther Chepngeno Ngerechi,,Likia,2.04,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,1746613,24 Olenguruone,,,,,0
annex_14_nakuru_likia_forest_excision_6626,176,LIKIA/176,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6627,177,LIKIA/177,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6628,178,LIKIA/178,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6629,179,LIKIA/179,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6630,180,LIKIA/180,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Jane Chebii Keror,,Likia,2.04,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,6215222,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6631,181,LIKIA/181,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Mary Chelangat Chumo,,Likia,2.02,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,4740867,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6632,182,LIKIA/182,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Samwel Kipkirui Ruto,,Likia,2,,2,531,annex_14_nakuru_likia_forest_excision.csv,Joint Allottees,Likia,,,,14937 Nakuru,,,,,0
annex_14_nakuru_likia_forest_excision_6633,,,,forest_excision_allotment,Plot allocated in excised Likia Forest,Annah Chelangat Ruto,,Likia,,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,1
annex_14_nakuru_likia_forest_excision_6634,183,LIKIA/183,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,2.02,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6635,184,LIKIA/184,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Joseph Kibet Barno,,Likia,2.02,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,I D 0854687,468 Molo,,,,,0
annex_14_nakuru_likia_forest_excision_6636,185,LIKIA/185,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,2.02,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6637,186,LIKIA/186,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,2.02,,2,531,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6638,187,LIKIA/187,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Cheslim Arap Ruto,,Likia,2.02,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,4287066,86 Sururu,,,,,0
annex_14_nakuru_likia_forest_excision_6639,188,LIKIA/188,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Philip K. Rotich,,Likia,2,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,3858850,16 Keringet,,,,,0
annex_14_nakuru_likia_forest_excision_6640,189,LIKIA/189,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,2.02,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6641,190,LIKIA/190,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Esther Chepngetich,,Likia,2.02,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,6024330,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6642,191,LIKIA/191,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,David Kibii Ngwokomet,,Likia,2.04,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,1746480,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6643,192,LIKIA/192,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,2.02,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6644,193,LIKIA/193,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,2.02,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6645,194,LIKIA/194,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Johnstone Kipkoech Chelule,,Likia,2.04,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,8658511,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6646,195,LIKIA/195,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,2.02,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6647,196,LIKIA/196,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Tapuany Arap Tutop,,Likia,2.02,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,I D 0852871,,,,,,0
annex_14_nakuru_likia_forest_excision_6648,197,LIKIA/197,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,2.02,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6649,198,LIKIA/198,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Joseph Kiplangat Towett,,Likia,2.02,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,10014751,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6650,199,LIKIA/199,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Rebecca Cheronno Bii,,Likia,2.04,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,38546604,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6651,200,LIKIA/200,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Josephina Cherotich,,Likia,2.02,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,7625685,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6652,201,LIKIA/201,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Grace Chemutai Sotonik,,Likia,2.02,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,3875631,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6653,202,LIKIA/202,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,2.02,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6654,203,LIKIA/203,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Alice Cherono Cheruiyot,,Likia,2.02,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,2420973,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6655,204,LIKIA/204,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Grace Chepkemoi Tetuk,,Likia,2.02,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,2420664,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6656,205,LIKIA/205,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,2.02,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6657,206,LIKIA/206,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Chepkurui Tapsabei Kiroku,,Likia,2.02,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,52233073,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6658,207,LIKIA/207,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Mary Cheptegeno Migo,,Likia,2.02,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,4746811,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6659,208,LIKIA/208,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Teresa Cheboo Chepkosiom,,Likia,2.02,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,3225848,13779 Nakuru,,,,,0
annex_14_nakuru_likia_forest_excision_6660,209,LIKIA/209,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Chepkemos Maina,,Likia,2.04,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,3831878,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6661,210,LIKIA/210,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Salome Chepkembos Randich,,Likia,2.04,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,5568449,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6662,211,LIKIA/211,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Esther Tapsab A. Tugo,,Likia,2.02,,2,532,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,4274626,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6663,212,LIKIA/212,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Elizabeth Rono,,Likia,2.02,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,I D 0857834,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6664,213,LIKIA/213,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Richard Kipsang Maina,,Likia,2.02,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,1766848,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6665,214,LIKIA/214,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Christine Cherono Tallam,,Likia,2.04,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,1310237,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6666,215,LIKIA/215,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Joseph Mututa Cheputiyot,,Likia,2,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6667,216,LIKIA/216,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,William Kipkurui Cheruiyot,,Likia,2.02,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,10893797,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6668,217,LIKIA/217,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Joseph Kipkoech Rotich,,Likia,2.04,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,I D 0086005,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6669,218,LIKIA/218,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,2.02,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6670,219,LIKIA/219,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Cherono Taplule Kitur,,Likia,2.04,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,2418893,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6671,220,LIKIA/220,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,2.02,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6672,221,LIKIA/221,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Christine Cherotich Kenduiywo,,Likia,2.02,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,5618552,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6673,222,LIKIA/222,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,2.02,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6674,223,LIKIA/223,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,John Kirui Sigei,,Likia,2.02,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,11293477,,,,,,0
annex_14_nakuru_likia_forest_excision_6675,224,LIKIA/224,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Joseph Mzere Sigei,,Likia,2.02,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,3629849,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6676,225,LIKIA/225,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,John Koech Chepkwony,,Likia,2.04,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,5978760,10250 Nakuru,,,,,0
annex_14_nakuru_likia_forest_excision_6677,226,LIKIA/226,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,2.02,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6678,227,LIKIA/227,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Wesley Kiprono Koske,,Likia,2.02,,2,533,annex_14_nakuru_likia_forest_excision.csv,Transfer Issued 20/06/200,Likia,,,11716833,11 Molo,,,,,0
annex_14_nakuru_likia_forest_excision_6679,228,LIKIA/228,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,David Kiprotich Langat,,Likia,2.04,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,I D 0720258,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6680,229,LIKIA/229,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,James Toroitich Keitany,,Likia,2.04,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,3630294,88 E/Ravine,,,,,0
annex_14_nakuru_likia_forest_excision_6681,230,LIKIA/230,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Jacob Cheruiyot Mutai,,Likia,2.02,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,96 Egerton,,,,,0
annex_14_nakuru_likia_forest_excision_6682,231,LIKIA/231,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Esther Cherono Laboso,,Likia,2.04,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,11828095,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6683,232,LIKIA/232,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6684,233,LIKIA/233,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6685,234,LIKIA/234,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Esther Chepkoech Chepkwony,,Likia,2.02,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,7131250,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6686,235,LIKIA/235,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Isaac Kipketer Kogo,,Likia,2.04,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,93448607,462 Molo,,,,,0
annex_14_nakuru_likia_forest_excision_6687,236,LIKIA/236,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,2.02,,2,533,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6688,237,LIKIA/237,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Kapkembu Primary School,,Likia,16.18,,2,534,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6689,238,LIKIA/238,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Esther Chemutai Boronya,,Likia,2.02,,2,534,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6690,239,LIKIA/239,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Ester Chebo Koske,,Likia,2.02,,2,534,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,2319903,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6691,240,LIKIA/240,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,534,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6692,241,LIKIA/241,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,534,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6693,242,LIKIA/242,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Tapsabei Ole Sikon,,Likia,2.02,,2,534,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,I D 0856447,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6694,243,LIKIA/243,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Ezekiel Mutai Tuei,,Likia,2.16,,2,534,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,2357326,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6695,244,LIKIA/244,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Isaac A. Ngeno,,Likia,2.04,,2,534,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,1811534,28 Nakuru,,,,,0
annex_14_nakuru_likia_forest_excision_6696,245,LIKIA/245,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,534,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6697,246,LIKIA/246,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Wilson Kipngeno Arap Koech,,Likia,2.02,,2,534,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,4831303,536 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6698,247,LIKIA/247,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,David Kiptoo Yegon,,Likia,2.89,,2,534,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,1130512,81 Nakuru,,,,,0
annex_14_nakuru_likia_forest_excision_6699,248,LIKIA/248,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,534,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6700,249,LIKIA/249,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Birsila Chepkirui,,Likia,2.02,,2,534,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,6635605,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6701,250,LIKIA/250,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Charles Kipkurui Mutai,,Likia,2.02,,2,534,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,10507024,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6702,251,LIKIA/251,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,534,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6703,252,LIKIA/252,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,534,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6704,253,LIKIA/253,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Christine Chelangat Barno,,Likia,2.04,,2,534,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,8626098,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6705,254,LIKIA/254,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Africa Gospel Church Registered Trustees,,Likia,2.02,,2,534,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,134 Njoro,,,,,0
annex_14_nakuru_likia_forest_excision_6706,255,LIKIA/255,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,,,Likia,,,2,534,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,,,,,,,0
annex_14_nakuru_likia_forest_excision_6707,256,LIKIA/256,plot,forest_excision_allotment,Plot allocated in excised Likia Forest,Grace Chebet Chepkwony,,Likia,2.02,,2,534,annex_14_nakuru_likia_forest_excision.csv,,Likia,,,6367083,134 Njoro,,,,,0
